candidateId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2934,1.0,0.0,0.67,0.75,1.0,0.0,0.17,1.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.25,1.0,0.75,0.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.0,0.0,0.25,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.75,1.0,1.0,0.75,0.5,0.5,1.0,0.5,0.5,0.75,0.5
2936,0.0,0.17,0.83,1.0,0.25,0.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,0.75,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.25,0.25,0.0,0.75,0.25,0.0,0.0,0.75,1.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.75,1.0,0.25,0.0,0.25,1.0,0.75,0.17,0.83,0.67,0.25,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,1.0,1.0
2937,1.0,0.0,0.5,0.25,0.0,0.0,0.33,0.0,0.25,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.25,0.75,0.0,0.25,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.75,0.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.75,1.0,0.0,0.33,0.33,0.0,0.0,1.0,1.0,0.25,0.5,0.75,0.75,0.5,0.75,0.75,0.25
2939,0.67,0.17,0.0,0.75,0.75,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.0,1.0,0.75,0.75,0.25,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,0.75,0.0,1.0,0.75,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.25,0.17,0.83,1.0,0.75,0.25,1.0,0.75,0.75,0.0,0.5,1.0,0.75,0.0,1.0,0.5
2940,0.67,0.33,0.33,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.33,0.67,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.75,0.75,0.25,1.0,0.25
2941,0.83,0.33,0.0,0.75,1.0,0.0,1.0,0.75,1.0,0.25,0.75,0.25,0.25,1.0,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.25,0.0,0.75,0.25,0.25,0.25,1.0,0.0,0.25,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.25,0.0,1.0,0.25,1.0,0.75,0.0,0.25,0.0,1.0,0.75,0.75,1.0,0.0,0.67,0.83,0.25,0.25,0.25,0.0,0.75,0.25,0.75,0.5,0.25,0.5,0.75,0.5
2942,1.0,0.5,0.5,0.25,0.75,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.75,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.25,0.25,0.75,1.0,0.25,0.75,0.75,0.75,0.25,0.0,0.0,1.0,1.0,0.75,0.67,0.67,0.5,0.0,0.75,0.25,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
2943,0.5,0.67,0.17,0.75,0.0,0.0,0.83,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.25,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.25,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.25,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.25,0.33,0.33,0.83,0.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.0,0.75,0.5
2944,0.83,0.83,0.17,1.0,0.75,0.0,0.83,0.75,0.75,0.0,1.0,0.75,0.0,1.0,0.75,1.0,0.0,0.75,1.0,0.0,0.75,0.75,0.0,0.0,0.25,0.25,0.0,1.0,1.0,0.25,0.75,1.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.83,1.0,0.67,0.0,1.0,0.25,1.0,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25
2946,0.83,0.33,0.0,0.25,1.0,0.0,1.0,0.75,0.75,0.25,0.75,0.0,0.75,0.75,1.0,0.0,0.25,0.0,0.75,0.0,0.75,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.25,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.75,0.25,1.0,0.0,0.25,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.25,0.75,0.75,1.0,1.0,0.17,0.0,1.0,0.25,0.75,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.25
2947,0.5,0.5,0.67,0.75,0.75,0.0,0.0,1.0,0.75,0.0,0.75,1.0,0.0,1.0,0.75,1.0,0.0,0.25,0.75,0.0,0.75,0.75,0.25,0.0,0.0,0.75,0.25,0.75,0.75,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.75,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.25,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.25,0.25
2948,0.67,0.67,0.33,0.0,0.25,0.0,0.67,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,0.75,1.0,0.25,0.0,0.75,1.0,0.25,0.25,0.75,0.25,1.0,0.0,0.0,0.75,1.0,0.75,0.67,1.0,0.33,0.0,1.0,0.25,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2949,0.5,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.67,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.0,0.5,1.0,1.0,0.75,1.0,0.75
2951,0.0,0.67,0.5,0.25,0.0,0.0,0.5,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,0.75,0.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.75,0.75,0.25,0.25,1.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.25,0.25,0.75,1.0,0.25,0.25,0.75,0.75,0.25,0.0,0.0,0.25,1.0,0.75,0.33,0.33,0.33,0.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2953,1.0,0.33,0.5,0.75,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.75,0.75,0.0,1.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.75,0.75,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.0,0.25,0.75,1.0,0.0,0.25,0.75,0.75,0.75,0.0,0.0,0.75,0.25,0.75,0.67,0.67,0.67,0.0,0.75,0.75,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.5
2954,1.0,0.17,0.5,0.75,0.75,0.25,0.67,0.75,0.25,1.0,0.75,0.25,0.25,0.75,0.0,0.0,0.25,0.75,0.75,0.0,0.25,0.75,0.0,0.25,0.75,0.75,0.75,0.25,0.0,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.0,0.75,0.75,0.25,0.75,0.25,0.75,1.0,0.75,0.75,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.75,1.0,1.0,1.0,0.83,0.83,0.5,0.0,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5
2955,1.0,0.33,0.67,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.75,0.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,0.25,1.0,0.17,0.67,1.0,0.75,0.75,1.0,1.0,1.0,0.25,1.0,0.75,0.75,0.0,1.0,0.25
2956,1.0,0.67,0.5,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.75,0.0,0.75,0.0,0.75,0.75,1.0,0.75,1.0,0.25,1.0,0.75,1.0,0.0,0.75,0.0,0.75,1.0,0.0,1.0,0.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.0,0.75,0.75,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.0,1.0,0.67,0.33,1.0,0.25,0.75,1.0,1.0,0.75,0.0,0.75,0.75,0.75,0.5,1.0,1.0
2957,1.0,0.17,0.83,0.0,0.0,0.25,1.0,1.0,1.0,0.0,0.25,0.25,1.0,0.25,0.25,0.75,1.0,1.0,1.0,0.75,0.75,0.0,0.75,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.25,0.25,0.75,0.75,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.75,0.75,0.75,1.0,0.0,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.0,0.0,0.25,0.75,0.25,0.75,1.0,0.67,0.83,0.0,0.25,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.25,0.75,0.25
2958,0.17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.33,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.75,0.0,0.75,0.5
2959,0.17,0.17,0.17,1.0,0.75,0.0,0.83,0.0,0.75,0.75,0.0,0.0,0.75,0.25,1.0,0.75,1.0,0.0,0.75,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.25,1.0,0.25,0.75,1.0,0.0,0.0,1.0,0.75,0.25,1.0,1.0,0.25,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.75,0.25,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.25,0.25,0.33,0.5,0.67,0.75,0.25,1.0,1.0,1.0,0.25,0.5,0.75,0.75,0.25,0.75,0.25
2960,0.83,0.83,0.83,0.0,0.0,0.75,0.17,0.25,0.25,0.0,0.75,0.75,0.25,0.75,1.0,0.75,0.25,0.75,0.0,0.0,0.25,0.25,0.0,0.75,0.0,1.0,1.0,0.75,0.25,0.25,0.75,1.0,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.25,0.25,0.75,0.25,0.75,0.0,0.75,0.75,0.0,0.75,0.75,0.25,0.25,0.25,0.0,0.75,0.0,0.0,0.25,1.0,1.0,0.83,0.83,0.33,0.0,1.0,0.75,0.0,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.25
2962,1.0,0.83,0.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0,1.0,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.25
2964,0.83,0.83,0.17,0.0,0.75,0.75,0.17,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.75,1.0,0.25,1.0,0.0,0.75,0.0,1.0,0.25,0.25,1.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,0.75,1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.17,0.0,1.0,0.25,0.0,0.0,0.75,0.5,0.5,0.0,0.5,0.5,0.5
2965,0.0,0.33,0.33,0.0,0.25,0.75,0.33,0.75,0.0,0.0,0.75,1.0,0.25,1.0,0.0,0.75,0.0,0.75,0.75,0.0,0.25,0.75,0.0,1.0,0.0,1.0,0.75,0.75,0.25,0.0,0.25,1.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.25,0.25,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.17,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.25,0.75
2966,0.83,0.67,0.17,0.75,1.0,0.0,0.67,0.75,1.0,0.75,1.0,0.25,0.25,0.75,0.75,0.0,0.25,1.0,0.25,0.0,0.75,0.75,0.75,0.0,0.75,0.25,0.25,1.0,0.75,1.0,1.0,0.25,1.0,1.0,0.25,1.0,0.0,0.25,1.0,0.0,0.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,1.0,1.0,0.75,0.75,0.67,0.83,1.0,0.0,0.75,0.75,1.0,0.5,0.25,0.5,0.5,0.5,0.0,0.5,0.25
2967,0.83,0.83,0.83,0.0,0.75,0.75,0.17,0.75,0.0,0.0,0.75,1.0,0.25,0.0,0.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.25,0.0,1.0,0.25,0.0,1.0,0.25,0.25,0.0,0.0,0.75,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.83,0.67,0.17,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.0,0.75,0.0,0.75
2968,1.0,0.33,0.83,0.75,0.0,0.75,1.0,0.25,1.0,1.0,0.75,0.25,0.75,0.0,0.75,0.25,0.75,0.25,1.0,0.0,1.0,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.75,0.25,1.0,0.25,0.0,0.75,0.75,1.0,1.0,0.25,1.0,0.75,1.0,0.25,0.75,0.75,1.0,0.25,0.75,0.25,0.25,1.0,0.75,0.25,0.75,0.25,0.25,0.75,0.25,1.0,1.0,1.0,0.67,1.0,0.25,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.5,1.0
2969,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,0.0,0.0,0.0,1.0,1.0,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.5
2970,0.83,1.0,0.67,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.0,0.75,1.0,0.75,0.75,1.0,1.0,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.67,0.67,0.33,0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.25
2971,0.83,0.33,0.0,0.25,1.0,0.0,0.17,0.75,1.0,1.0,1.0,0.25,0.75,0.25,0.25,1.0,0.0,0.75,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,1.0,0.75,0.75,0.0,0.25,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,1.0,0.75,0.75,1.0,0.83,0.67,0.83,0.0,0.75,0.0,1.0,0.75,0.5,0.5,0.75,0.5,0.0,0.5,0.5
2972,0.83,0.33,0.5,0.25,0.25,0.0,0.67,0.75,1.0,0.25,1.0,0.0,0.25,0.25,1.0,0.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.75,0.0,0.25,0.25,0.0,0.25,1.0,0.0,1.0,0.0,0.75,1.0,0.25,0.75,1.0,1.0,1.0,0.25,0.75,0.75,1.0,0.25,0.25,0.25,0.75,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.83,0.83,0.0,0.25,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5
2973,0.83,0.83,0.5,0.0,0.0,1.0,0.17,1.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.25,0.25,0.25,0.5
2974,1.0,0.33,0.67,0.75,0.0,0.75,0.33,0.0,0.0,0.0,0.75,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.75,0.25,1.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,0.25,0.0,1.0,1.0,0.83,1.0,0.33,0.0,1.0,0.75,0.75,0.25,0.5,0.75,0.75,0.25,1.0,0.75,0.5
2975,0.17,0.17,0.0,0.25,1.0,0.0,0.17,1.0,0.25,0.0,1.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,0.0,0.25,0.75,0.0,1.0,1.0,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.75,1.0,0.0,1.0,1.0,0.75,0.25,1.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.75,0.25,1.0,1.0,1.0,1.0,0.67,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.5
2976,1.0,0.67,0.67,0.75,0.25,0.25,0.83,0.75,0.75,1.0,0.75,1.0,0.75,0.25,0.75,1.0,0.75,0.75,1.0,0.25,1.0,1.0,0.75,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.0,0.0,0.0,0.75,0.75,0.25,0.25,1.0,0.25,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.25,0.75,0.83,1.0,0.67,0.0,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.75,0.5,0.75,1.0
2977,0.83,0.83,0.83,0.75,0.75,0.0,0.67,1.0,0.75,0.0,0.25,0.75,0.75,1.0,0.75,0.0,0.75,1.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.25,0.25,1.0,0.25,0.25,1.0,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.25,0.75,0.0,1.0,0.0,0.75,0.25,0.75,0.75,0.83,0.67,0.17,0.0,0.75,1.0,1.0,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.25
2978,0.83,0.5,0.17,0.25,0.0,0.0,0.0,0.75,1.0,0.25,1.0,0.25,0.0,0.75,0.75,0.25,0.0,1.0,0.75,0.25,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.25,1.0,0.25,0.0,0.25,0.25,1.0,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,1.0,0.75,0.83,1.0,0.17,0.0,1.0,0.0,0.75,0.75,1.0,0.75,0.5,0.5,0.5,0.5,0.0
2979,0.83,0.0,0.0,0.75,1.0,0.25,0.67,1.0,0.75,1.0,0.25,0.0,1.0,0.25,1.0,0.25,1.0,1.0,0.75,0.0,0.75,0.75,0.0,0.25,0.75,0.25,0.75,1.0,1.0,1.0,0.25,0.25,0.25,0.75,1.0,1.0,0.25,1.0,0.75,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.75,0.75,1.0,0.25,1.0,0.75,0.0,1.0,0.83,1.0,0.67,0.0,0.0,0.75,0.75,0.5,0.0,0.5,0.75,0.75,0.25,0.75,0.75
2980,0.67,0.17,0.33,0.25,1.0,0.0,0.5,0.75,1.0,0.75,1.0,0.0,0.25,0.0,0.25,0.75,0.0,1.0,0.75,0.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.75,0.0,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.0,0.75,0.75,0.25,0.25,1.0,0.75,1.0,0.0,0.25,0.75,1.0,0.75,0.75,0.25,0.25,0.75,0.25,0.0,1.0,1.0,0.75,0.33,0.67,0.67,0.0,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2981,0.83,0.67,0.83,0.75,0.0,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.25,1.0,0.75,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.25,1.0,0.25,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.0,1.0,0.75,1.0,0.5,0.5,0.0,0.75,0.25,0.0,0.25,0.75,0.75,0.75,0.5,0.75,0.75,0.75
2982,0.83,0.5,0.17,0.75,1.0,0.0,0.67,1.0,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.75,0.25,1.0,0.75,0.75,0.25,0.0,0.25,0.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.25,0.75,0.75,0.0,0.0,0.75,0.25,1.0,1.0,1.0,0.25,0.75,0.0,0.25,0.0,0.75,0.25,0.75,0.25,1.0,1.0,0.75,1.0,1.0,0.83,0.83,0.67,0.0,1.0,0.25,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2992,0.5,0.33,0.0,1.0,0.75,0.0,0.67,1.0,0.75,1.0,1.0,0.0,0.75,0.25,1.0,0.75,0.25,0.75,1.0,0.0,0.75,0.25,1.0,0.0,0.75,0.25,0.0,1.0,1.0,0.25,1.0,0.25,0.75,1.0,0.0,1.0,0.25,0.0,0.75,0.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.67,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.75,0.5,0.25,0.25,0.25
2993,0.17,0.67,0.0,0.75,1.0,0.0,0.67,1.0,0.75,0.75,1.0,0.25,0.25,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.75,0.25,0.75,0.0,1.0,0.25,0.25,1.0,0.25,0.25,1.0,0.25,0.0,1.0,1.0,0.75,1.0,0.25,0.75,0.75,0.25,0.75,0.25,1.0,1.0,0.75,0.25,1.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.25,0.0,0.75,0.67,1.0,0.83,0.25,1.0,1.0,1.0,0.75,0.5,0.5,0.75,0.5,0.25,0.75,0.25
2994,0.83,0.83,0.67,1.0,0.75,0.0,0.67,0.25,0.75,1.0,0.25,0.0,0.75,0.75,0.0,0.0,0.75,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.0,0.75,0.0,1.0,1.0,0.25,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.75,0.75,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.25,0.75,0.0,1.0,0.67,0.5,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.5,0.75,0.25,0.25,0.75,0.25
